Price,Close,High,Low,Open,Volume,MA50,MA200,Daily Return,Prediction
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,
Date,,,,,,,,,
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240,1121.8671948242188,,0.029403954214529238,1201.6412353515625
2022-04-21,1265.888916015625,1269.0284764486553,1243.0927417436083,1251.692532864583,21708633,1125.9695825195313,,0.023414105465666468,1192.42724609375
2022-04-22,1255.2872314453125,1274.9437261640837,1248.6440386176957,1255.3327253469529,15054154,1129.9891577148437,,-0.008374893275534201,1145.8568115234375
2022-04-25,1226.257568359375,1255.1052787532617,1211.9929418363483,1247.8251704716654,17063215,1133.0736889648438,,-0.023125912825953998,1125.9954833984375
2022-04-26,1262.9541015625,1271.7586153913803,1232.0360622414871,1233.0825422871724,12227666,1136.6423486328124,,0.029925632387510337,1114.4609375
2022-04-27,1264.1827392578125,1286.7740721528176,1253.5808548135026,1253.9449263825297,19338945,1140.2578735351562,,0.0009728284612975369,1091.755859375
2022-04-28,1283.065673828125,1297.239310503393,1267.7089550364747,1278.5610555725848,25614076,1144.2933764648437,,0.014936871058212953,1104.132080078125
2022-04-29,1269.5972900390625,1299.5825839676365,1263.7048672221586,1299.5825839676365,18214862,1148.403955078125,,-0.010497033833723024,1104.4052734375
2022-05-02,1265.13818359375,1276.5362108883514,1254.9458650066724,1256.7432351242765,9467006,1151.7027905273437,,-0.0035122211431116712,1150.793701171875
2022-05-04,1225.64306640625,1269.4835388914837,1217.7486714056079,1267.2084828840266,19247660,1154.2572241210937,,-0.031218026378201813,1154.979736328125
2022-05-05,1201.6412353515625,1242.18280014838,1197.591676403661,1239.2252151754037,17210669,1156.05361328125,,-0.019583051307966892,1128.361572265625
2022-05-06,1192.42724609375,1209.8769247815503,1180.0963532492094,1188.582409796725,19649948,1157.8395336914064,,-0.007667837110397424,1194.15625
2022-05-09,1145.8568115234375,1181.711782557566,1140.715158224648,1171.6331985147315,18083752,1158.917001953125,,-0.03905515805922055,1186.1708984375
2022-05-10,1125.9954833984375,1149.633416525882,1118.4195452683007,1135.2550569441219,19511677,1159.696435546875,,-0.017333167569684393,1190.2432861328125
2022-05-11,1114.4609375,1130.6821606199796,1102.0163098457965,1125.0854480941018,16643899,1160.3812280273437,,-0.010243865156212117,1188.4915771484375
2022-05-12,1091.755859375,1107.8859741719987,1078.378486557952,1104.5416911448524,20490321,1161.6884765625,,-0.020373148453218026,1177.16162109375
2022-05-13,1104.132080078125,1127.5196744148523,1099.0131741208802,1103.8591166926499,19308778,1162.98662109375,,0.011336069870245602,1171.7015380859375
2022-05-16,1104.4052734375,1128.8848441001169,1099.6048242868326,1107.7040627563247,13437911,1163.602255859375,,0.0002474281513091814,1212.5159912109375
2022-05-17,1150.793701171875,1155.6851383517537,1106.5892723531913,1107.999824091496,16551828,1164.7907495117188,,0.042003084239166544,1197.887451171875
2022-05-18,1154.979736328125,1169.3808421611643,1141.2839062872033,1155.5712773721964,17276788,1166.2472436523437,,0.0036375200455018852,1198.274169921875
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118,1167.6514111328124,,-0.023046433824998158,1239.58935546875
2022-05-20,1194.15625,1203.2337272058603,1138.4400638194588,1143.2176453948912,21793091,1171.154091796875,,0.05830992418703751,1264.7059326171875
2022-05-23,1186.1708984375,1207.3971730449673,1179.8461630484092,1197.364082975496,15252755,1174.5339233398438,,-0.006687024049407242,1259.2684326171875
2022-05-24,1190.2432861328125,1200.3217504414995,1181.9848186867473,1186.2164738705715,13527818,1176.9159130859375,,0.003433221722668245,1261.6346435546875
2022-05-25,1188.4915771484375,1208.8306025401785,1183.7138745751004,1198.9568604081787,12714544,1178.9156958007814,,-0.0014717234743381047,1239.4754638671875
2022-05-26,1177.16162109375,1198.9111951609145,1159.3706180239299,1194.1334932703796,17882023,1180.6260864257813,,-0.009533055406140578,1273.4649658203125
2022-05-27,1171.7015380859375,1185.3746228810087,1155.7761439362052,1179.8690179099194,16521973,1182.0480029296875,,-0.004638346094514412,1235.016357421875
2022-05-30,1212.5159912109375,1216.7020315446362,1180.392124401247,1189.8562993151577,13853398,1184.7903588867186,,0.03483348941546449,1211.6514892578125
2022-05-31,1197.887451171875,1218.8862574674567,1190.1750310186887,1201.8687694825662,70620653,1186.8770434570313,,-0.012064616174218834,1195.8170166015625
2022-06-01,1198.274169921875,1208.1479107227306,1190.4024014083636,1198.638121118035,9776989,1188.2584594726563,,0.00032283396042065426,1181.34765625
2022-06-02,1239.58935546875,1243.2977103658052,1198.501741229144,1198.501741229144,22126569,1190.5963134765625,,0.03447890857028879,1164.830810546875
2022-06-03,1264.7059326171875,1281.9281427980586,1247.642951094485,1248.5530698496407,23939791,1192.856357421875,,0.020262014220781666,1178.4810791015625
2022-06-06,1259.2684326171875,1280.4037178841604,1252.101940232276,1264.933385678996,11093152,1194.93439453125,,-0.004299418433775792,1157.118408203125
2022-06-07,1261.6346435546875,1269.9840987331656,1252.2159612910536,1260.3378265980741,12358255,1196.700751953125,,0.0018790361738698635,1175.796630859375
2022-06-08,1239.4754638671875,1265.388330609935,1235.9490850298985,1261.6344822845072,12479250,1197.8673999023438,,-0.017563864309453336,1140.078125
2022-06-09,1273.4649658203125,1275.3986973973456,1233.082627965682,1233.082627965682,17278305,1199.4763232421874,,0.027422488741388307,1121.581787109375
2022-06-10,1235.016357421875,1269.4380277636071,1229.2149225576165,1261.2478021770742,18093057,1200.3108129882812,,-0.03019212104800273,1137.5528564453125
2022-06-13,1211.6514892578125,1216.156107684235,1190.4479609930536,1205.7819334162448,17620803,1200.2193530273437,,-0.018918671014882094,1134.1856689453125
2022-06-14,1195.8170166015625,1215.7238471836963,1189.151077141205,1205.804612494347,14714312,1200.1588354492187,,-0.013068504265982717,1150.1337890625
2022-06-15,1181.34765625,1200.0031636736535,1175.9330397958033,1191.0166743810375,11195535,1199.6169165039062,,-0.012099978634426467,1173.999267578125
2022-06-16,1164.830810546875,1209.8997420887063,1162.1006949883244,1193.4965424947006,17111475,1198.6732202148437,,-0.013981359014631711,1181.0521240234375
2022-06-17,1178.4810791015625,1194.3382305909047,1163.0562400137392,1164.830742811065,24457187,1198.34515625,,0.01171867058382392,1095.9874267578125
2022-06-20,1157.118408203125,1190.8120593552974,1147.1308115234453,1185.3063342518615,12066797,1197.6535375976562,,-0.01812729222154652,1098.2623291015625
2022-06-21,1175.796630859375,1180.0281654943678,1150.4069416324683,1164.830795221328,11720049,1197.75591796875,,0.016142014960469853,1107.157958984375
2022-06-22,1140.078125,1164.057262227865,1137.985044485591,1163.966274425617,10617206,1196.75443359375,,-0.030378132511970857,1097.4207763671875
2022-06-23,1121.581787109375,1148.905326422505,1112.5043100555831,1144.3779613702993,19446323,1195.4326171875,,-0.016223745974097148,1086.6142578125
2022-06-24,1137.5528564453125,1142.5351607614082,1122.9696539988313,1128.429884986889,14240234,1194.8775048828124,,0.014239772363903391,1088.115966796875
2022-06-27,1134.1856689453125,1157.9828298757552,1129.1350035879693,1157.9828298757552,15474529,1194.3405908203124,,-0.0029600272909708902,1102.9036865234375
2022-06-28,1150.1337890625,1152.9776391694047,1129.3853215361614,1129.3853215361614,13572847,1194.1936206054688,,0.014061295741832014,1101.333740234375
2022-06-29,1173.999267578125,1181.6663139665932,1137.985067118919,1140.8061704616555,19205146,1193.6416918945313,,0.020750175973073715,1081.8138427734375
2022-06-30,1181.0521240234375,1190.2660842003577,1167.5610145751587,1173.931124222141,23112959,1192.5241870117188,,0.006007547568459781,1090.73193359375
2022-07-01,1095.9874267578125,1179.3911062938287,1076.103462886294,1171.610445710058,81997149,1189.1261572265626,,-0.07202450724684262,1092.847900390625
2022-07-04,1098.2623291015625,1111.1391472548082,1076.6037450673573,1082.4506733389208,41857728,1185.9856591796874,,0.0020756646364819,1102.15283203125
2022-07-05,1107.157958984375,1121.5590649917854,1099.8094906293034,1102.4941121326237,17647327,1183.6036669921875,,0.008099731409425326,1108.909912109375
2022-07-06,1097.4207763671875,1111.1166075291421,1086.5687955560873,1101.1746251311279,23943726,1180.2930004882812,,-0.008794754658241977,1138.8951416015625
2022-07-07,1086.6142578125,1107.1580039571165,1080.6535938667357,1103.813720771296,23301033,1176.741630859375,,-0.009847196979868134,1131.2962646484375
2022-07-08,1088.115966796875,1100.2192721805015,1084.0890337509463,1100.2192721805015,19010108,1172.84263671875,,0.001382007436013355,1138.9405517578125
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467,1169.5087646484376,,0.013590205619437468,1101.3111572265625
2022-07-12,1101.333740234375,1110.0927598985188,1093.8487904297283,1093.8487904297283,10778989,1166.23267578125,,-0.0014234663536317749,1101.8116455078125
2022-07-13,1081.8138427734375,1107.4993634434227,1079.7436294761944,1104.4507905221294,14224132,1163.3560913085937,,-0.017723871291533744,1100.76513671875
2022-07-14,1090.73193359375,1107.4764556314449,1081.5407222618398,1086.5686402982146,16970315,1161.1379052734376,,0.008243646427604556,1118.010009765625
2022-07-15,1092.847900390625,1098.8540583216684,1084.33921677306,1098.8540583216684,9603210,1159.146318359375,,0.001939951267313944,1141.829833984375
2022-07-18,1102.15283203125,1103.4040345430283,1088.525123257814,1101.584037969047,15160908,1158.2722387695312,,0.008514388541442042,1171.587646484375
2022-07-19,1108.909912109375,1113.4145306244031,1092.1653876854057,1092.1653876854057,16439888,1157.93052734375,,0.006130801356897031,1176.0467529296875
2022-07-20,1138.8951416015625,1156.8681226053911,1131.273708960185,1155.730654624441,23924246,1158.4192114257812,,0.02704027546759802,1185.9205322265625
2022-07-21,1131.2962646484375,1137.5300117770723,1122.651100250388,1134.7998965175696,16523230,1159.21001953125,,-0.0066721480104298125,1170.2454833984375
2022-07-22,1138.9405517578125,1144.9467089844488,1135.254944336538,1137.5300002449842,10969995,1159.9061889648438,,0.006757104525356716,1153.00048828125
2022-07-25,1101.3111572265625,1122.7195298133436,1093.3940142099802,1122.7195298133436,23110452,1159.844306640625,,-0.033038945248875184,1168.0841064453125
2022-07-26,1101.8116455078125,1112.003964591019,1097.193292295004,1101.629669898458,11303288,1158.8646655273437,,0.00045444766264823855,1175.0687255859375
2022-07-27,1100.76513671875,1104.3141424256505,1092.938861823789,1101.1063409773997,8655086,1157.7803735351563,,-0.0009498073407820939,1178.981689453125
2022-07-28,1118.010009765625,1122.9468197968529,1101.5840648849116,1108.409232735442,12496073,1157.5733422851563,,0.015666260196321113,1198.046630859375
2022-07-29,1141.829833984375,1145.3107190485075,1121.149607208918,1126.0181765545474,15130683,1156.5268139648438,,0.021305555416040844,1206.3734130859375
2022-08-01,1171.587646484375,1177.4573222630406,1140.9880650198957,1146.2434528105707,15700044,1156.2351489257812,,0.026061512507657314,1212.67529296875
2022-08-02,1176.0467529296875,1186.580275301345,1165.535977507085,1170.5184018297261,13917913,1155.9512182617189,,0.003806037438763621,1214.87451171875
2022-08-03,1185.9205322265625,1187.5813002703721,1168.220637135406,1183.0311881851292,14250977,1155.8997973632813,,0.00839573705065555,1193.213623046875
2022-08-04,1170.2454833984375,1191.1078085473182,1153.4555848310504,1187.5814291745087,14467127,1155.761474609375,,-0.01321762158775941,1189.904052734375
2022-08-05,1153.00048828125,1173.3850064214535,1149.792686697798,1172.1110567812314,13942438,1155.3874536132812,,-0.014736220187842486,1208.2552490234375
2022-08-08,1168.0841064453125,1175.546309977684,1151.6354129424305,1151.6354129424305,10165178,1154.4988159179688,,0.01308205704799592,1205.0369873046875
2022-08-10,1175.0687255859375,1178.4357560699364,1163.4886007618413,1172.5205854155333,10724688,1154.04244140625,,0.005979551559759155,1201.5218505859375
2022-08-11,1178.981689453125,1187.5358669102814,1174.0220116644236,1184.4418001629217,8198226,1153.656591796875,,0.003329987244138799,1195.108154296875
2022-08-12,1198.046630859375,1201.845973401522,1174.9321182963517,1178.6176057306407,12650587,1152.8257373046874,,0.016170684902742982,1185.8184814453125
2022-08-16,1206.3734130859375,1209.1035287580976,1195.4531911057852,1204.052862906299,6607378,1151.6590869140625,,0.006950298938355637,1204.21533203125
2022-08-17,1212.67529296875,1218.0216687174445,1208.3071564277768,1212.6070521185068,6595965,1150.7272241210937,,0.0052238219231739436,1168.81396484375
2022-08-18,1214.87451171875,1218.3894546289891,1205.24240897424,1214.2810405952932,7410035,1149.792021484375,,0.0018135264755134717,1155.1646728515625
2022-08-19,1193.213623046875,1215.0569809988342,1189.1507309375147,1209.7159828214287,9460724,1148.8667846679687,,-0.017829733411091286,1173.1051025390625
2022-08-22,1189.904052734375,1201.1795211355932,1180.500282384016,1194.6517009933089,9471680,1147.19556640625,,-0.002773661185705323,1185.4532470703125
2022-08-23,1208.2552490234375,1211.1768414672938,1182.9424687305054,1184.1522321085429,9678484,1146.6603442382811,,0.015422416830072727,1178.5601806640625
2022-08-24,1205.0369873046875,1218.846089361482,1203.0284828486285,1205.1968562417935,10369622,1146.5280541992188,,-0.0026635611319306696,1180.226318359375
2022-08-25,1201.5218505859375,1215.6046836675666,1197.2079256645413,1209.2366122809538,7871946,1146.6421508789062,,-0.0029170363696572332,1172.8768310546875
2022-08-26,1195.108154296875,1209.716117387308,1190.0867726380989,1201.9555917154182,10742038,1146.9173608398437,,-0.005337977237729663,1186.0010986328125
2022-08-29,1185.8184814453125,1211.9985882371661,1176.8711343003506,1180.0437597555986,19838975,1147.3371142578126,,-0.007773081304953466,1195.906982421875
2022-08-30,1204.21533203125,1207.547826665914,1176.2092881324143,1193.2823008817281,23139054,1147.8517993164062,,0.015514052845183146,1181.572998046875
2022-09-01,1168.81396484375,1189.150886984996,1164.385933490136,1178.9710757031155,19909939,1148.0857104492188,,-0.029397871166268574,1169.8638916015625
2022-09-02,1155.1646728515625,1175.638520959865,1152.9734784565321,1168.8139049237643,12999345,1147.6730712890626,,-0.011677899479933251,1140.8763427734375
2022-09-05,1173.1051025390625,1178.446101569222,1155.3929766209455,1155.3929766209455,11327815,1148.3336108398437,,0.01553062529449889,1142.35986328125
2022-09-06,1185.4532470703125,1189.6302455363334,1174.1093147173583,1174.5658588505653,10899618,1149.6110400390626,,0.010526034286717945,1142.54248046875
2022-09-07,1178.5601806640625,1184.563114237557,1173.1963605855797,1175.478839783805,7488501,1150.4311865234374,,-0.00581470962544095,1145.6925048828125
2022-09-08,1180.226318359375,1185.978218827882,1173.6528558204227,1181.527366464761,7057077,1151.3519995117188,,0.0014137060819190417,1134.896240234375
2022-09-09,1172.8768310546875,1191.4561604892992,1170.4573041604863,1191.4561604892992,8314850,1151.8068603515626,,-0.006227184727505497,1113.62353515625
2022-09-12,1186.0010986328125,1192.369291715923,1173.4474025715353,1173.4474025715353,7435419,1152.0468969726562,,0.011189808879013441,1085.252197265625
2022-09-13,1195.906982421875,1200.4491194045427,1187.3477160754526,1195.1081207827935,8888657,1152.343994140625,,0.0083523394712548,1093.8800048828125
2022-09-14,1181.572998046875,1191.4561336808906,1174.451706778856,1175.4787801044877,8678219,1154.0557055664062,,-0.011985868956105317,1064.7554931640625
2022-09-15,1169.8638916015625,1188.5116835520153,1167.1476896556205,1179.1307346574977,10365600,1155.4877368164061,,-0.009909761364441771,1061.4915771484375
2022-09-16,1140.8763427734375,1165.4359048168926,1137.133067391258,1161.213264147553,20217708,1156.1621044921876,,-0.02477856529825928,1085.434814453125
2022-09-19,1142.35986328125,1151.6038847358493,1132.7277612467549,1140.8762459554318,7580254,1157.0608862304687,,0.0013003341836381743,1081.6688232421875
2022-09-20,1142.54248046875,1158.4514907194557,1138.8220264150539,1151.4898271317024,8411448,1158.1794506835938,,0.00015985959711106723,1101.61767578125
2022-09-21,1145.6925048828125,1156.3060391967588,1138.9591731329301,1139.7580348153278,9207309,1159.3309814453125,,0.002757030454368925,1105.680419921875
2022-09-22,1134.896240234375,1142.6110027498532,1128.5053470017444,1134.8505978968233,10308170,1159.9708325195313,,-0.009423352777839678,1110.359619140625
2022-09-23,1113.62353515625,1139.3927402184245,1112.0714541784876,1134.394179751921,9528051,1160.2166284179686,,-0.018744184995918123,1098.2396240234375
2022-09-26,1085.252197265625,1103.7175409409906,1084.2479451217905,1092.8756748841324,12479523,1160.2853955078126,,-0.02547659688841286,1076.3734130859375
2022-09-27,1093.8800048828125,1107.4607728213189,1077.3776445528867,1092.8528108642224,16154822,1160.3483569335938,,0.007950048513079233,1084.293701171875
2022-09-28,1064.7554931640625,1085.5489575446488,1062.3132660155625,1077.491757249726,16997059,1159.7865087890625,,-0.02662496031442696,1087.7401123046875
2022-09-29,1061.4915771484375,1080.7556609643932,1055.8766040342564,1077.3320028920632,14671827,1158.9732836914063,,-0.0030654136433950763,1082.216552734375
2022-09-30,1085.434814453125,1096.5047707006538,1054.9636064469146,1054.9636064469146,18613024,1158.5037817382813,,0.022556219776145525,1099.5863037109375
2022-10-03,1081.6688232421875,1103.3294933419215,1078.7015883112226,1091.7117072217247,11852723,1157.3592553710937,,-0.0034695692093079655,1118.9873046875
2022-10-04,1101.61767578125,1103.808870249341,1091.095426399377,1094.587668996287,8948850,1156.76568359375,,0.01844266203334577,1138.4569091796875
2022-10-06,1105.680419921875,1118.4166846220046,1103.87730611944,1108.830344904405,13352162,1156.1004809570313,,0.003687980167660143,1141.5155029296875
2022-10-07,1110.359619140625,1115.6321543527151,1102.2795971833257,1102.2795971833257,7714340,1156.2814501953126,,0.004231963535250571,1128.2769775390625
2022-10-10,1098.2396240234375,1103.6262649687026,1090.1139598954956,1097.8743645838504,6329527,1156.210009765625,,-0.0109153781425948,1132.0430908203125
2022-10-11,1076.3734130859375,1101.9828714622417,1073.269250949044,1101.9828714622417,9215177,1155.7221752929688,,-0.019910236763623912,1114.5592041015625
